;2024.12.01;2024.12.02;2024.12.03;2024.12.04;2024.12.05;2024.12.06;2024.12.07;2024.12.08;2024.12.09;2024.12.10;2024.12.11;2024.12.12;2024.12.13;2024.12.14;2024.12.15;2024.12.16;2024.12.17;2024.12.18;2024.12.19;2024.12.20;2024.12.21;2024.12.22;2024.12.23;2024.12.24;2024.12.25;2024.12.26;2024.12.27;2024.12.28;2024.12.29;2024.12.30;2024.12.31;2025.01.01;2025.01.02;2025.01.03;2025.01.04;2025.01.05;2025.01.06;2025.01.07;2025.01.08;2025.01.09;2025.01.10;2025.01.11;2025.01.12;2025.01.13;2025.01.14;2025.01.15;2025.01.16;2025.01.17;2025.01.18;2025.01.19;2025.01.20;2025.01.21;2025.01.22;2025.01.23;2025.01.24;2025.01.25;2025.01.26;2025.01.27;2025.01.28;2025.01.29;2025.01.30;2025.01.31;2025.02.01;2025.02.02;2025.02.03;2025.02.04;2025.02.05;2025.02.06;2025.02.07;2025.02.08;2025.02.09;2025.02.10;2025.02.11;2025.02.12;2025.02.13;2025.02.14;2025.02.15;2025.02.16;2025.02.17;2025.02.18;2025.02.19;2025.02.20;2025.02.21;2025.02.22;2025.02.23;2025.02.24;2025.02.25;2025.02.26;2025.02.27;2025.02.28;2025.03.01;2025.03.02;2025.03.03;2025.03.04;2025.03.05;2025.03.06;2025.03.07;2025.03.08;2025.03.09;2025.03.10;2025.03.11;2025.03.12;2025.03.13;2025.03.14;2025.03.15;2025.03.16;2025.03.17;2025.03.18;2025.03.19;2025.03.20;2025.03.21;2025.03.22;2025.03.23;2025.03.24;2025.03.25;2025.03.26;2025.03.27;2025.03.28;2025.03.29;2025.03.30;2025.03.31;2025.04.01;2025.04.02;2025.04.03;2025.04.04;2025.04.05;2025.04.06;2025.04.07;2025.04.08;2025.04.09;2025.04.10;2025.04.11;2025.04.12;2025.04.13;2025.04.14;2025.04.15;2025.04.16;2025.04.17;2025.04.18;2025.04.19;2025.04.20;2025.04.21;2025.04.22;2025.04.23;2025.04.24;2025.04.25;2025.04.26;2025.04.27;2025.04.28;2025.04.29;2025.04.30;2025.05.01;2025.05.02;2025.05.03
386693;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
386693;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
386680;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
386680;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
386700;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
386700;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
386702;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
386702;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
446391;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
446391;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
386679;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;725;725;725;725;1400;1400;1400;875;875;875;875;1633,333333;1633,333333;1633,333333;925;925;925;925;1733,333333;1733,333333;1733,333333;1100;1100;1100;1100;1933,333333;1933,333333;1933,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;2175;2175;2175;2175;2900;2900;2900;2225;2225;2225;2225;2966,666667;2966,666667;2966,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1225;1225;1225;1225;2166,666667;2166,666667;2166,666667;1175;1175;1175;1175;2066,666667;2066,666667;2066,666667;1050;1050;1050;1050;1900;1900;1900;925;925;925;925;1733,333333;1733,333333;1733,333333;900;900;900;900;1633,333333;1633,333333;1633,333333;1475;1475;1475;1475;2733,333333;2733,333333;2733,333333;675;675;675;675;1233,333333;1233,333333;1233,333333;675;675;675;675;966,6666667;966,6666667;966,6666667
386679;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;687,5;687,5;687,5;687,5;1250;1250;1250;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;1687,5;1687,5;1687,5;1687,5;2250;2250;2250;1737,5;1737,5;1737,5;1737,5;2316,666667;2316,666667;2316,666667;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;941,3461538;941,3461538;941,3461538;941,3461538;1711,538462;1711,538462;1711,538462;899,0384615;899,0384615;899,0384615;899,0384615;1634,615385;1634,615385;1634,615385;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;687,5;687,5;687,5;687,5;1250;1250;1250;1152,884615;1152,884615;1152,884615;1152,884615;2096,153846;2096,153846;2096,153846;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;412,5;412,5;412,5;412,5;750;750;750
386684;500;500;500;500;900;900;900;600;600;600;600;1066,666667;1066,666667;1066,666667;600;600;600;600;1066,666667;1066,666667;1066,666667;1362,5;1362,5;1362,5;1362,5;1816,666667;1816,666667;1816,666667;1650;1650;1650;1650;2200;2200;2200;600;600;600;600;1066,666667;1066,666667;1066,666667;625;625;625;625;1133,333333;1133,333333;1133,333333;700;700;700;700;1300;1300;1300;850;850;850;850;1566,666667;1566,666667;1566,666667;975;975;975;975;1833,333333;1833,333333;1833,333333;1975;1975;1975;1975;2633,333333;2633,333333;2633,333333;2050;2050;2050;2050;2733,333333;2733,333333;2733,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;1125;1125;1125;1125;1966,666667;1966,666667;1966,666667;1125;1125;1125;1125;1966,666667;1966,666667;1966,666667;1050;1050;1050;1050;1900;1900;1900;975;975;975;975;1733,333333;1733,333333;1733,333333;875;875;875;875;1633,333333;1633,333333;1633,333333;800;800;800;800;1500;1500;1500;1350;1350;1350;1350;2500;2500;2500;600;600;600;600;1066,666667;1066,666667;1066,666667;600;600;600;600;866,6666667;866,6666667;866,6666667
386684;380,7692308;380,7692308;380,7692308;380,7692308;692,3076923;692,3076923;692,3076923;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;1362,5;1362,5;1362,5;1362,5;1816,666667;1816,666667;1816,666667;1650;1650;1650;1650;2200;2200;2200;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;475,9615385;475,9615385;475,9615385;475,9615385;865,3846154;865,3846154;865,3846154;550;550;550;550;1000;1000;1000;655,7692308;655,7692308;655,7692308;655,7692308;1192,307692;1192,307692;1192,307692;761,5384615;761,5384615;761,5384615;761,5384615;1384,615385;1384,615385;1384,615385;1437,5;1437,5;1437,5;1437,5;1916,666667;1916,666667;1916,666667;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;867,3076923;867,3076923;867,3076923;867,3076923;1576,923077;1576,923077;1576,923077;867,3076923;867,3076923;867,3076923;867,3076923;1576,923077;1576,923077;1576,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;761,5384615;761,5384615;761,5384615;761,5384615;1384,615385;1384,615385;1384,615385;687,5;687,5;687,5;687,5;1250;1250;1250;624,0384615;624,0384615;624,0384615;624,0384615;1134,615385;1134,615385;1134,615385;1047,115385;1047,115385;1047,115385;1047,115385;1903,846154;1903,846154;1903,846154;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;338,4615385;338,4615385;338,4615385;338,4615385;615,3846154;615,3846154;615,3846154
526638;500;500;500;500;900;900;900;600;600;600;600;1066,666667;1066,666667;1066,666667;600;600;600;600;1066,666667;1066,666667;1066,666667;1362,5;1362,5;1362,5;1362,5;1816,666667;1816,666667;1816,666667;1650;1650;1650;1650;2200;2200;2200;600;600;600;600;1066,666667;1066,666667;1066,666667;625;625;625;625;1133,333333;1133,333333;1133,333333;700;700;700;700;1300;1300;1300;850;850;850;850;1566,666667;1566,666667;1566,666667;975;975;975;975;1833,333333;1833,333333;1833,333333;1975;1975;1975;1975;2633,333333;2633,333333;2633,333333;2050;2050;2050;2050;2733,333333;2733,333333;2733,333333;2125;2125;2125;2125;2833,333333;2833,333333;2833,333333;1125;1125;1125;1125;1966,666667;1966,666667;1966,666667;1125;1125;1125;1125;1966,666667;1966,666667;1966,666667;1050;1050;1050;1050;1900;1900;1900;975;975;975;975;1733,333333;1733,333333;1733,333333;875;875;875;875;1633,333333;1633,333333;1633,333333;800;800;800;800;1500;1500;1500;1350;1350;1350;1350;2500;2500;2500;600;600;600;600;1066,666667;1066,666667;1066,666667;600;600;600;600;866,6666667;866,6666667;866,6666667
526638;380,7692308;380,7692308;380,7692308;380,7692308;692,3076923;692,3076923;692,3076923;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;1362,5;1362,5;1362,5;1362,5;1816,666667;1816,666667;1816,666667;1650;1650;1650;1650;2200;2200;2200;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;475,9615385;475,9615385;475,9615385;475,9615385;865,3846154;865,3846154;865,3846154;550;550;550;550;1000;1000;1000;655,7692308;655,7692308;655,7692308;655,7692308;1192,307692;1192,307692;1192,307692;761,5384615;761,5384615;761,5384615;761,5384615;1384,615385;1384,615385;1384,615385;1437,5;1437,5;1437,5;1437,5;1916,666667;1916,666667;1916,666667;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;867,3076923;867,3076923;867,3076923;867,3076923;1576,923077;1576,923077;1576,923077;867,3076923;867,3076923;867,3076923;867,3076923;1576,923077;1576,923077;1576,923077;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;761,5384615;761,5384615;761,5384615;761,5384615;1384,615385;1384,615385;1384,615385;687,5;687,5;687,5;687,5;1250;1250;1250;624,0384615;624,0384615;624,0384615;624,0384615;1134,615385;1134,615385;1134,615385;1047,115385;1047,115385;1047,115385;1047,115385;1903,846154;1903,846154;1903,846154;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;338,4615385;338,4615385;338,4615385;338,4615385;615,3846154;615,3846154;615,3846154
386705;475;475;475;475;800;800;800;550;550;550;550;966,6666667;966,6666667;966,6666667;550;550;550;550;966,6666667;966,6666667;966,6666667;1312,5;1312,5;1312,5;1312,5;1750;1750;1750;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;550;550;550;550;966,6666667;966,6666667;966,6666667;600;600;600;600;1066,666667;1066,666667;1066,666667;675;675;675;675;1233,333333;1233,333333;1233,333333;800;800;800;800;1500;1500;1500;925;925;925;925;1733,333333;1733,333333;1733,333333;1875;1875;1875;1875;2500;2500;2500;1975;1975;1975;1975;2633,333333;2633,333333;2633,333333;2050;2050;2050;2050;2733,333333;2733,333333;2733,333333;1050;1050;1050;1050;1833,333333;1833,333333;1833,333333;1050;1050;1050;1050;1833,333333;1833,333333;1833,333333;975;975;975;975;1733,333333;1733,333333;1733,333333;925;925;925;925;1633,333333;1633,333333;1633,333333;800;800;800;800;1500;1500;1500;725;725;725;725;1400;1400;1400;1300;1300;1300;1300;2400;2400;2400;550;550;550;550;966,6666667;966,6666667;966,6666667;550;550;550;550;800;800;800
386705;359,6153846;359,6153846;359,6153846;359,6153846;653,8461538;653,8461538;653,8461538;412,5;412,5;412,5;412,5;750;750;750;412,5;412,5;412,5;412,5;750;750;750;1312,5;1312,5;1312,5;1312,5;1750;1750;1750;1612,5;1612,5;1612,5;1612,5;2150;2150;2150;412,5;412,5;412,5;412,5;750;750;750;444,2307692;444,2307692;444,2307692;444,2307692;807,6923077;807,6923077;807,6923077;518,2692308;518,2692308;518,2692308;518,2692308;942,3076923;942,3076923;942,3076923;624,0384615;624,0384615;624,0384615;624,0384615;1134,615385;1134,615385;1134,615385;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;1362,5;1362,5;1362,5;1362,5;1816,666667;1816,666667;1816,666667;1487,5;1487,5;1487,5;1487,5;1983,333333;1983,333333;1983,333333;1562,5;1562,5;1562,5;1562,5;2083,333333;2083,333333;2083,333333;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;835,5769231;835,5769231;835,5769231;835,5769231;1519,230769;1519,230769;1519,230769;793,2692308;793,2692308;793,2692308;793,2692308;1442,307692;1442,307692;1442,307692;729,8076923;729,8076923;729,8076923;729,8076923;1326,923077;1326,923077;1326,923077;624,0384615;624,0384615;624,0384615;624,0384615;1134,615385;1134,615385;1134,615385;581,7307692;581,7307692;581,7307692;581,7307692;1057,692308;1057,692308;1057,692308;1004,807692;1004,807692;1004,807692;1004,807692;1826,923077;1826,923077;1826,923077;412,5;412,5;412,5;412,5;750;750;750;306,7307692;306,7307692;306,7307692;306,7307692;557,6923077;557,6923077;557,6923077
